"customerId","account_No","firstName","lastName","dob","panNumber","contactNo","employmentStatus","relationshipStatus","email","transactionId","amount","transactionType","transactionDate","KYC_date","defence_background","okToCall","criminalRecord","feedbackDate","feedback","feedbackRating"
"523403","208056228269","Sal","Hickle","Sun Apr 04 14:17:03 IST 1976","626-37-8642","1604291889","closed","single","eugene.konopelski@hotmail.com","152-34-3415","502.47","vitae","Thu Sep 04 16:01:34 IST 2014","Wed Sep 04 16:01:34 IST 2019","true","true","false","Tue Sep 04 16:01:34 IST 2018","Rerum rem aut totam cupiditate facere.","4"
"371332","650080784125","Elvin","Howe","Sat Nov 12 13:18:41 IST 1966","260-88-9830","2126170633","active","married","refugio.schulist@gmail.com","835-18-9060","363.41","itaque","Fri Sep 04 16:01:34 IST 2020","Sat Sep 04 16:01:34 IST 2021","false","true","false","Thu Sep 04 16:01:34 IST 2014","Accusamus velit doloremque totam sit molestiae doloremque qui.","4"
"45213","867042312316","Germaine","Friesen","Sat Jul 28 01:21:44 IST 1962","166-25-6085","9997709171","closed","married","lynwood.braun@yahoo.com","563-98-9240","144.93","optio","Sat Sep 04 16:01:34 IST 2021","Wed Sep 04 16:01:34 IST 2019","false","true","false","Fri Sep 04 16:01:34 IST 2020","Sint adipisci deserunt.","3"
"157031","522755430491","Billy","Schaefer","Wed Nov 17 09:47:09 IST 1999","680-99-5039","6013167128","active","married","theo.daniel@hotmail.com","119-92-1719","208.48","quam","Thu Sep 04 16:01:34 IST 2014","Thu Sep 04 16:01:34 IST 2014","false","true","true","Sun Sep 04 16:01:34 IST 2022","Nostrum veritatis accusamus amet ut voluptatem enim.","4"
"202077","75016420531","Bryce","Bailey","Sat Aug 27 08:56:11 IST 1988","894-60-4287","9311482940","active","single","chase.kihn@hotmail.com","616-35-0002","283.37","est","Sun Sep 04 16:01:34 IST 2016","Thu Sep 04 16:01:34 IST 2014","true","true","true","Thu Sep 04 16:01:34 IST 2014","Animi non atque dolorem officiis totam nam soluta.","3"
"240430","385925265478","Shea","Collins","Thu Jan 13 03:18:49 IST 1977","217-51-6876","3544567956","closed","single","becky.barrows@hotmail.com","251-30-0631","754.99","soluta","Fri Sep 04 16:01:34 IST 2020","Tue Sep 04 16:01:34 IST 2018","false","false","false","Sun Sep 04 16:01:34 IST 2016","Debitis tempora qui quisquam.","4"
"343826","102003070828","Earlie","Corkery","Sat May 09 19:22:28 IST 1998","197-28-3736","5775254781","active","single","selma.marvin@gmail.com","898-95-5270","169.15","blanditiis","Sun Sep 04 16:01:34 IST 2016","Fri Sep 04 16:01:34 IST 2020","false","true","true","Fri Sep 04 16:01:34 IST 2015","Omnis et ea et et.","4"
"122895","268263580025","Jung","Aufderhar","Sat Jun 28 15:08:37 IST 1980","291-46-6252","7834881522","active","married","jermaine.lang@gmail.com","352-68-1232","291.55","ut","Mon Sep 04 16:01:34 IST 2017","Mon Sep 04 16:01:34 IST 2017","true","true","true","Thu Sep 04 16:01:34 IST 2014","Necessitatibus minus eius consequatur eum aspernatur.","3"
"622835","961303471393","Golden","Weissnat","Thu Dec 27 12:42:14 IST 1990","405-28-4663","4059106975","closed","single","mikel.price@hotmail.com","552-31-8309","933.39","corporis","Wed Sep 04 16:01:34 IST 2019","Thu Sep 04 16:01:34 IST 2014","false","true","false","Mon Sep 04 16:01:34 IST 2017","Et odio ut eveniet quibusdam facilis.","1"
"646725","161340536867","Erich","Cummerata","Thu Feb 15 13:25:44 IST 1968","347-01-3096","5545349562","active","married","norma.boyle@yahoo.com","743-88-7476","569.13","ut","Thu Sep 04 16:01:34 IST 2014","Tue Sep 04 16:01:34 IST 2018","false","true","false","Mon Sep 04 16:01:34 IST 2017","Voluptas laborum nemo optio dicta.","4"
"151085","524858241151","Sebastian","Littel","Sun Aug 29 09:23:56 IST 2004","081-14-3080","9994685533","active","single","kindra.rohan@hotmail.com","826-69-1318","960.72","laborum","Sun Sep 04 16:01:34 IST 2016","Mon Sep 04 16:01:34 IST 2017","false","true","false","Fri Sep 04 16:01:34 IST 2020","Magni eum magni reprehenderit cumque accusamus consequuntur.","3"
"939375","186241274941","Kieth","Hills","Fri Jun 21 12:46:27 IST 1974","249-23-7145","9625991055","closed","married","wallace.torp@gmail.com","507-52-0081","94.18","maxime","Fri Sep 04 16:01:34 IST 2020","Sat Sep 04 16:01:34 IST 2021","true","false","true","Sun Sep 04 16:01:34 IST 2016","Eius id at autem.","3"
"657373","366231491121","Kemberly","Leffler","Fri Jul 23 23:03:56 IST 1993","711-97-8229","1634723671","active","single","dorthea.beer@hotmail.com","620-01-1493","368.31","laboriosam","Fri Sep 04 16:01:34 IST 2020","Sun Sep 04 16:01:34 IST 2016","false","true","true","Mon Sep 04 16:01:34 IST 2017","Sed iste deserunt sunt aliquid aliquid autem adipisci.","4"
"113163","589485252341","Amado","Schumm","Sat Nov 24 18:27:29 IST 1973","564-04-9844","1410520603","closed","single","charlesetta.bernhard@yahoo.com","727-24-2333","246.66","adipisci","Mon Sep 04 16:01:34 IST 2017","Thu Sep 04 16:01:34 IST 2014","true","false","true","Tue Sep 04 16:01:34 IST 2018","Tempora sit expedita nam et corporis consectetur.","3"
"137268","278955324486","Lyda","Quigley","Sun Sep 06 00:58:28 IST 1964","792-43-4365","2314711736","active","married","reynalda.pollich@hotmail.com","358-91-0065","413.52","qui","Thu Sep 04 16:01:34 IST 2014","Sun Sep 04 16:01:34 IST 2022","true","true","false","Thu Sep 04 16:01:34 IST 2014","Dolorum qui et blanditiis exercitationem.","3"
"897562","227707385878","Ken","Daugherty","Sun Jun 18 08:56:59 IST 1967","293-48-7474","5592188232","active","married","german.schneider@hotmail.com","435-56-5424","465.25","dolorem","Mon Sep 04 16:01:34 IST 2017","Thu Sep 04 16:01:34 IST 2014","false","false","false","Thu Sep 04 16:01:34 IST 2014","Labore est commodi animi iste quia eaque blanditiis.","4"
"451491","466203483327","Curtis","Crist","Thu Apr 12 02:47:52 IST 1979","367-38-1218","1773040229","closed","single","valery.powlowski@yahoo.com","862-89-4206","869.06","adipisci","Sat Sep 04 16:01:34 IST 2021","Sun Sep 04 16:01:34 IST 2016","true","false","false","Tue Sep 04 16:01:34 IST 2018","Voluptates ex incidunt fugit totam unde sit ut.","1"
"760450","117573914942","Lupe","Kutch","Thu Jan 14 16:58:54 IST 1965","439-65-2482","8033773203","active","single","lauretta.goyette@gmail.com","660-32-8594","291.91","fuga","Sat Sep 04 16:01:34 IST 2021","Mon Sep 04 16:01:34 IST 2017","false","true","true","Tue Sep 04 16:01:34 IST 2018","Culpa quae deleniti aspernatur dolorum quibusdam eveniet.","3"
"510624","32407108897","Charlsie","Bayer","Sat Jul 10 00:30:51 IST 2004","118-82-9021","6344707011","active","single","lynda.kuphal@gmail.com","135-81-9527","911.27","repellendus","Wed Sep 04 16:01:34 IST 2019","Sun Sep 04 16:01:34 IST 2022","false","false","false","Fri Sep 04 16:01:34 IST 2015","Minima in non fuga et.","3"
"198800","774671001600","Noelia","Williamson","Sat Jan 01 04:06:28 IST 2000","769-94-6453","9672369355","closed","married","leonard.breitenberg@yahoo.com","391-04-6262","662.62","vitae","Sun Sep 04 16:01:34 IST 2016","Tue Sep 04 16:01:34 IST 2018","true","false","false","Tue Sep 04 16:01:34 IST 2018","Similique quae at eum magni distinctio quia expedita.","4"
"190455","653548018285","Marcel","Daniel","Wed Mar 08 12:17:42 IST 2000","120-84-7730","2133210719","closed","single","dusty.reichert@gmail.com","068-71-9930","577.51","neque","Thu Sep 04 16:01:34 IST 2014","Thu Sep 04 16:01:34 IST 2014","true","false","true","Wed Sep 04 16:01:34 IST 2019","Aliquid omnis et illum minima.","2"
"692277","337800038311","Mallie","Homenick","Fri Oct 21 05:12:00 IST 1977","037-67-4410","4727908215","closed","single","adolph.heidenreich@yahoo.com","467-77-5437","949.12","alias","Sun Sep 04 16:01:34 IST 2016","Thu Sep 04 16:01:34 IST 2014","false","false","false","Wed Sep 04 16:01:34 IST 2019","Sint error iste error est.","2"
"357454","321992331555","Leticia","Sipes","Fri Jan 23 15:51:44 IST 1987","494-75-6311","1937778669","active","married","clyde.beier@hotmail.com","737-14-7623","725.57","vel","Sun Sep 04 16:01:34 IST 2016","Thu Sep 04 16:01:34 IST 2014","false","false","true","Mon Sep 04 16:01:34 IST 2017","Doloribus distinctio ad deleniti amet dolores nesciunt.","4"
"673025","817800672491","Willard","Ernser","Tue Jan 04 02:53:25 IST 2000","585-46-2195","8768487312","closed","married","russ.roob@hotmail.com","283-26-1254","71.02","corporis","Tue Sep 04 16:01:34 IST 2018","Tue Sep 04 16:01:34 IST 2018","true","true","false","Fri Sep 04 16:01:34 IST 2015","Quia vel aut.","4"
"428313","386665367153","Ramon","Murazik","Sat Jun 05 15:42:57 IST 1965","278-13-4014","8120989783","active","single","justina.tillman@gmail.com","359-40-9750","16.56","delectus","Tue Sep 04 16:01:34 IST 2018","Fri Sep 04 16:01:34 IST 2015","true","false","true","Sun Sep 04 16:01:34 IST 2016","Perferendis nostrum nostrum ut.","4"
"537362","672948014503","Merrill","Bins","Wed Apr 01 23:13:44 IST 1987","349-70-2098","5807230682","active","married","mona.zemlak@yahoo.com","631-84-3461","876.26","animi","Fri Sep 04 16:01:34 IST 2015","Mon Sep 04 16:01:34 IST 2017","false","false","false","Mon Sep 04 16:01:34 IST 2017","Enim a est.","4"
"614881","447919788821","Irmgard","Waters","Sat Mar 22 04:29:40 IST 1980","286-73-2120","5691359095","active","married","ervin.abbott@yahoo.com","748-39-3261","164.86","cum","Thu Sep 04 16:01:34 IST 2014","Thu Sep 04 16:01:34 IST 2014","true","true","true","Tue Sep 04 16:01:34 IST 2018","Alias aspernatur at qui aut fugit.","4"
"403146","882440581830","Ryan","Wilkinson","Sat Aug 22 23:35:55 IST 1998","353-01-9504","2015623077","active","single","bryce.hickle@hotmail.com","824-44-6578","10.19","quae","Sat Sep 04 16:01:34 IST 2021","Thu Sep 04 16:01:34 IST 2014","true","true","false","Fri Sep 04 16:01:34 IST 2020","Aspernatur alias earum dolorem laboriosam quisquam ipsum.","2"
"986112","577784343046","Yadira","Ratke","Tue May 27 01:03:48 IST 1997","786-31-5806","4035508390","active","single","devon.bradtke@hotmail.com","660-38-3404","148.53","fugit","Thu Sep 04 16:01:34 IST 2014","Wed Sep 04 16:01:34 IST 2019","true","true","false","Sun Sep 04 16:01:34 IST 2022","Iste id rerum adipisci magnam sit.","3"
"261726","873073462403","Fred","Homenick","Sun Sep 07 21:50:06 IST 1958","376-06-1173","5397564634","active","single","jeffrey.parker@hotmail.com","794-22-6475","613.43","voluptatum","Mon Sep 04 16:01:34 IST 2017","Wed Sep 04 16:01:34 IST 2019","true","false","true","Fri Sep 04 16:01:34 IST 2015","Libero accusamus perspiciatis aut.","1"
"574615","174755041701","Hugo","Buckridge","Fri Jul 15 22:38:50 IST 1983","758-16-7446","5479440910","active","married","petra.nitzsche@gmail.com","752-56-3079","591.09","corrupti","Sat Sep 04 16:01:34 IST 2021","Fri Sep 04 16:01:34 IST 2015","true","false","false","Tue Sep 04 16:01:34 IST 2018","Quasi quos enim asperiores rerum nostrum quos.","3"
"112185","265590074302","Gino","Mitchell","Sat Jun 11 13:35:59 IST 1966","875-54-2011","3367963134","closed","married","samatha.koepp@gmail.com","233-64-2087","667.77","consequatur","Fri Sep 04 16:01:34 IST 2015","Wed Sep 04 16:01:34 IST 2019","false","false","true","Wed Sep 04 16:01:34 IST 2019","Sunt accusamus qui autem.","2"
"86980","82122817667","Devin","Johnson","Sat Aug 30 13:22:41 IST 1997","645-61-2929","2896013991","active","married","felecia.wiza@yahoo.com","586-67-2460","370.31","iste","Fri Sep 04 16:01:34 IST 2020","Sat Sep 04 16:01:34 IST 2021","true","true","false","Fri Sep 04 16:01:34 IST 2020","Quas quia sed pariatur suscipit magni dolorem.","3"
"334520","586746859744","Samatha","Mitchell","Sat Jan 24 01:19:55 IST 1987","211-02-1429","6938957913","closed","married","korey.hand@hotmail.com","423-17-5057","287.64","dolorum","Sun Sep 04 16:01:34 IST 2016","Sat Sep 04 16:01:34 IST 2021","false","false","false","Fri Sep 04 16:01:34 IST 2020","Iste cumque nesciunt ut.","2"
"253103","527019326743","Veda","Greenholt","Fri Apr 08 06:23:47 IST 1983","325-73-5578","4745776436","active","single","merlin.veum@gmail.com","420-09-0389","887.78","velit","Fri Sep 04 16:01:34 IST 2020","Thu Sep 04 16:01:34 IST 2014","false","true","false","Sat Sep 04 16:01:34 IST 2021","Accusantium libero amet vitae enim nostrum consequatur quisquam.","4"
"353343","958508378060","Shantay","Beatty","Sat Sep 01 12:02:55 IST 1962","253-95-5683","4372886617","active","single","ayana.kuhn@yahoo.com","595-06-1581","669.19","et","Sun Sep 04 16:01:34 IST 2022","Mon Sep 04 16:01:34 IST 2017","true","true","true","Sat Sep 04 16:01:34 IST 2021","Sit aliquid natus et.","2"
"779314","853271647488","Hortencia","Schmidt","Sun Feb 14 13:10:24 IST 1960","260-51-9908","1643749823","active","single","arturo.roberts@hotmail.com","689-19-2782","902.61","sed","Thu Sep 04 16:01:34 IST 2014","Thu Sep 04 16:01:34 IST 2014","true","true","false","Sun Sep 04 16:01:34 IST 2022","Voluptates sed aut veniam expedita.","4"
"226662","153286584475","Sang","Schulist","Tue Dec 08 17:39:46 IST 1992","611-66-5366","1888246804","active","single","junior.price@gmail.com","486-82-3719","224.08","est","Sun Sep 04 16:01:34 IST 2016","Wed Sep 04 16:01:34 IST 2019","true","false","false","Tue Sep 04 16:01:34 IST 2018","Quia quisquam vero repudiandae natus.","2"
"348058","74159878347","Chang","Hills","Thu Feb 08 20:04:12 IST 1962","460-72-2369","7059115898","closed","married","paola.steuber@gmail.com","366-71-4058","851.51","at","Sun Sep 04 16:01:34 IST 2016","Sun Sep 04 16:01:34 IST 2022","false","false","false","Sun Sep 04 16:01:34 IST 2016","Magni fuga est velit et esse.","2"
"163370","309334510665","Frankie","Purdy","Mon May 31 08:23:39 IST 1993","339-06-2928","7611267101","closed","married","dollie.mueller@hotmail.com","287-64-0938","372.1","autem","Wed Sep 04 16:01:34 IST 2019","Mon Sep 04 16:01:34 IST 2017","false","true","true","Wed Sep 04 16:01:34 IST 2019","Amet pariatur dignissimos nobis error qui deserunt.","2"
"996052","670787728636","Fritz","Willms","Thu Jun 03 15:50:14 IST 2004","455-53-9127","8263724999","active","married","denise.ondricka@yahoo.com","121-86-2970","325.95","animi","Thu Sep 04 16:01:34 IST 2014","Thu Sep 04 16:01:34 IST 2014","true","true","false","Sun Sep 04 16:01:34 IST 2016","Qui totam fugiat qui ut.","2"
"114633","342204603412","Azzie","Bailey","Mon Jan 31 16:43:00 IST 1966","785-64-5972","8041840224","active","married","gary.connelly@hotmail.com","314-93-6531","8.7","maxime","Thu Sep 04 16:01:34 IST 2014","Fri Sep 04 16:01:34 IST 2020","true","true","true","Tue Sep 04 16:01:34 IST 2018","Blanditiis in et rerum ex.","4"
"600134","113971304405","Sylvester","Feil","Sun Aug 22 23:10:20 IST 1993","531-98-9624","3959810347","closed","single","margy.daugherty@hotmail.com","723-66-6011","41.27","enim","Sun Sep 04 16:01:34 IST 2016","Mon Sep 04 16:01:34 IST 2017","true","true","true","Fri Sep 04 16:01:34 IST 2020","Dolorum id voluptatum quae temporibus.","3"
"641683","232958015016","Kory","O'Kon","Sat Feb 23 09:22:01 IST 1974","093-75-8026","6809929660","closed","single","abe.lebsack@yahoo.com","028-78-9861","873.27","explicabo","Sat Sep 04 16:01:34 IST 2021","Thu Sep 04 16:01:34 IST 2014","false","false","true","Wed Sep 04 16:01:34 IST 2019","Corrupti aut voluptatem.","4"
"180487","137635205374","Brianna","Waters","Mon May 19 03:56:23 IST 1969","178-57-0236","5833644842","active","married","shaquita.mayert@yahoo.com","222-81-5933","294.64","blanditiis","Thu Sep 04 16:01:34 IST 2014","Fri Sep 04 16:01:34 IST 2020","false","false","true","Sat Sep 04 16:01:34 IST 2021","Harum velit tenetur eos.","3"
"103227","601619870913","Nola","Yost","Wed Jan 08 18:47:26 IST 1964","270-47-0137","4079881985","active","single","russell.parker@yahoo.com","256-12-9494","918.0","aut","Mon Sep 04 16:01:34 IST 2017","Sat Sep 04 16:01:34 IST 2021","true","false","false","Thu Sep 04 16:01:34 IST 2014","Cupiditate ut voluptatum et cum deleniti.","4"
"216213","881702706620","Roberto","Littel","Sun Jul 16 01:40:12 IST 2000","542-40-5422","1436695785","closed","married","aurelio.bode@hotmail.com","321-89-5488","488.42","quis","Tue Sep 04 16:01:34 IST 2018","Thu Sep 04 16:01:34 IST 2014","false","false","true","Sun Sep 04 16:01:34 IST 2022","Perspiciatis sint sit non.","2"
